Company,Zip Prefix,WeekNum,Sales,Temp,Precip,GoogTrend,GoogTrendM1,GoogTrendR,GoogTrendRM1,Gprice,Non-Physical Sales,Month
SHELL,7,31,28898.17,74.812,0.0096634,91,92,46,46,3.4483,64061272.56,8
SHELL,7,32,27360.34,72.3612,0.11122,91,91,46,46,3.4331,53130059.7,8
SHELL,7,33,31127.15,72.3744,0.080312,91,91,46,46,3.4041,53607957.56,8
SHELL,7,34,23758.6,72.4228,0.0031856,90,91,45,46,3.4016,59269432.69,8
SHELL,7,35,25413.11,79.5074,0.070575,88,90,44,45,3.4086,55122979.26,9
SHELL,7,36,24103.03,69.3227,0.023604,89,88,45,44,3.3867,50113793.18,9
SHELL,7,37,24786.35,62.0649,0.052619,89,89,45,45,3.332,50482052.06,9
SHELL,7,38,21790.53,64.4392,0.050164,96,89,48,45,3.2989,49056480.9,9
SHELL,7,39,23151.9599,66.1585,0.096494,91,96,46,48,3.2833,65895762.01,10
SHELL,7,40,22093.58,58.2496,0.067734,91,91,46,46,3.2106,50791777.24,10
SHELL,7,41,24008.53,63.3916,0.15037,90,91,45,46,3.1195,47355591.03,10
SHELL,7,42,22481.55,53.9721,0.19704,100,90,50,45,3.0507,49073930.89,10
SHELL,7,43,18784.66,53.486,0.057356,90,100,46,50,2.9946,54946270.97,10
SHELL,7,44,20891.46,49.8596,0.047759,88,90,44,46,2.9385,54283147.72,11
SHELL,7,45,19483.1,45.5148,0.024072,86,88,43,44,2.8888,52345358.6,11
SHELL,7,46,18798.33,34.1141,0.17054,86,86,43,43,2.8292,59302549.18,11
SHELL,7,47,19604.83,43.2077,0.20204,84,86,42,43,2.7656,71155437.58,11
SHELL,7,48,19292.24,42.6732,0.21144,87,84,44,42,2.7009,115816443,12
SHELL,7,49,20388.19,35.8588,0.21416,85,87,43,44,2.5858,95699514.06,12
SHELL,7,50,19319.56,39.3374,0.024113,90,85,46,43,2.4426,110545404.8,12
SHELL,7,51,17148.39,44.0435,0.14729,87,90,44,46,2.301,67497543.99,12
SHELL,8,1,15322.6999,29.1492,0.20062,82,81,41,41,3.2631,61492760.7,1
SHELL,8,2,16125.23,38.6964,0.050791,83,82,42,41,3.2574,57539409.47,1
SHELL,8,3,14658.51,22.1173,0.054005,81,83,41,42,3.2404,54173417.13,1
SHELL,8,4,17667.45,24.5765,0.011582,85,81,43,41,3.2417,62557438.97,1
SHELL,8,5,15027.53,31.5574,0.30504,82,85,41,43,3.248,57741423.48,2
SHELL,8,6,15847.9,26.3316,0.20778,82,82,41,41,3.2816,58429948.63,2
SHELL,8,7,15313.96,35.676,0.083533,79,82,40,41,3.3503,58527582.51,2
SHELL,8,8,17297.89,28.8393,0.0067092,84,79,43,40,3.4036,68292043.94,2
SHELL,8,9,18043.4399,30.0816,0.030268,83,84,42,43,3.4321,67214297.82,3
SHELL,8,10,19534.03,42.9056,0.040446,84,83,43,42,3.4652,55112365.96,3
SHELL,8,11,18711.41,40.1888,0.097985,82,84,41,43,3.4883,55204513.98,3
SHELL,8,12,17584.25,36.9043,0.27195,85,82,43,41,3.4991,56587827.29,3
SHELL,8,13,16974.33,46.4209,0.10438,95,85,48,43,3.5253,66181801.73,4
SHELL,8,14,17884.77,53.389,0.072564,94,95,47,48,3.5501,53044599.44,4
SHELL,8,15,20297.93,51.727,0.12018,85,94,43,47,3.5921,55548326.56,4
SHELL,8,16,19610.76,52.9158,0.062679,85,85,43,43,3.6202,52812187.85,4
SHELL,8,17,19673.62,55.8202,0.57135,85,85,43,43,3.6246,68064917.82,4
SHELL,8,18,20493.8899,60.1735,0.043431,85,85,43,43,3.6028,58490928.6,5
SHELL,8,19,19840.72,64.7602,0.13032,88,85,44,43,3.5956,54014649.01,5
SHELL,8,20,22167,62.1365,0.10302,87,88,44,44,3.598,53551134.32,5
SHELL,8,21,19183.24,66.023,0.06074,86,87,44,44,3.6131,61517631.73,5
SHELL,8,22,20626.3999,68.6952,0.067538,89,86,45,44,3.619,63331249.72,6
SHELL,8,23,19113.16,70.8967,0.22573,87,89,44,45,3.6139,57372480.77,6
SHELL,8,24,20471.73,74.426,0.035408,86,87,43,44,3.6274,56249930.11,6
SHELL,8,25,20729.31,73.9222,0.060051,92,86,46,43,3.6376,58537999.83,6
SHELL,8,26,19880.77,76.6378,0.16216,91,92,46,46,3.6243,60978421.45,7
SHELL,8,27,20431.98,77.8584,0.030727,94,91,47,46,3.5889,55234038.75,7
SHELL,8,28,18648,75.7321,0.30642,93,94,47,47,3.5468,49419270.48,7
SHELL,8,29,24251.1699,74.2449,0.022092,92,93,46,47,3.5034,47079927.57,7
SHELL,8,30,18910.34,72.9987,0.20639,92,92,46,46,3.4612,58994478.82,7
SHELL,8,31,19646.1499,73.6977,0.037679,91,92,46,46,3.4483,64061272.56,8
SHELL,8,32,16803.14,71.9196,0.31108,91,91,46,46,3.4331,53130059.7,8
SHELL,8,33,16882.55,72.2615,0.10829,91,91,46,46,3.4041,53607957.56,8
SHELL,8,34,16485.22,71.6569,0,90,91,45,46,3.4016,59269432.69,8
SHELL,8,35,16134.31,79.5077,0.098814,88,90,44,45,3.4086,55122979.26,9
SHELL,8,36,15269.04,70.1786,0.046569,89,88,45,44,3.3867,50113793.18,9
SHELL,8,37,16224.11,62.7742,0.025026,89,89,45,45,3.332,50482052.06,9
SHELL,8,38,15964.01,64.3138,0.14158,96,89,48,45,3.2989,49056480.9,9
SHELL,8,39,14888.41,66.0765,0.066926,91,96,46,48,3.2833,65895762.01,10
SHELL,8,40,16020.6,58.1811,0.1039,91,91,46,46,3.2106,50791777.24,10
SHELL,8,41,14650.11,63.7411,0.12319,90,91,45,46,3.1195,47355591.03,10
SHELL,8,42,12679.74,54.2334,0.12853,100,90,50,45,3.0507,49073930.89,10
SHELL,8,43,14958.58,53.6849,0.13949,90,100,46,50,2.9946,54946270.97,10
SHELL,8,44,13381.53,50.3291,0.069745,88,90,44,46,2.9385,54283147.72,11
SHELL,8,45,12554.1,45.6798,0.021378,86,88,43,44,2.8888,52345358.6,11
SHELL,8,46,12883.6,35.2054,0.18152,86,86,43,43,2.8292,59302549.18,11
SHELL,8,47,13437.35,43.926,0.20338,84,86,42,43,2.7656,71155437.58,11
SHELL,8,48,14825.5299,44.6492,0.212,87,84,44,42,2.7009,115816443,12
SHELL,8,49,13620.4699,37.0829,0.20897,85,87,43,44,2.5858,95699514.06,12
SHELL,8,50,11606.29,38.9987,0.022474,90,85,46,43,2.4426,110545404.8,12
SHELL,8,51,11616.9,44.5676,0.15926,87,90,44,46,2.301,67497543.99,12
SHELL,10,1,25759.28,27.9186,0.16249,82,81,41,41,3.2631,61492760.7,1
SHELL,10,2,32904.08,39.3526,0.080099,83,82,42,41,3.2574,57539409.47,1
SHELL,10,3,29945.03,21.1808,0.017722,81,83,41,42,3.2404,54173417.13,1
SHELL,10,4,31137.34,24.9928,0.0047378,85,81,43,41,3.2417,62557438.97,1
SHELL,10,5,29195.7099,29.7749,0.28713,82,85,41,43,3.248,57741423.48,2
SHELL,10,6,31475.11,25.0841,0.24769,82,82,41,41,3.2816,58429948.63,2
SHELL,10,7,22295.08,34.0163,0.066483,79,82,40,41,3.3503,58527582.51,2
SHELL,10,8,28004.0001,27.3092,0.0017812,84,79,43,40,3.4036,68292043.94,2
SHELL,10,9,31100,28.6266,0.0020976,83,84,42,43,3.4321,67214297.82,3
SHELL,10,10,31134.27,39.6591,0.03736,84,83,43,42,3.4652,55112365.96,3
SHELL,10,11,30412.2299,38.2134,0.1159,82,84,41,43,3.4883,55204513.98,3
SHELL,10,12,26859.08,34.9873,0.2326,85,82,43,41,3.4991,56587827.29,3
SHELL,10,13,26155.82,45.925,0.13443,95,85,48,43,3.5253,66181801.73,4
SHELL,10,14,25235.55,52.3137,0.10552,94,95,47,48,3.5501,53044599.44,4
SHELL,10,15,26251.45,49.5181,0.13233,85,94,43,47,3.5921,55548326.56,4
SHELL,10,16,27819.32,52.6844,0.10528,85,85,43,43,3.6202,52812187.85,4
SHELL,10,17,29222.0401,53.9358,0.58866,85,85,43,43,3.6246,68064917.82,4
SHELL,10,18,31185.29,59.292,0.12132,85,85,43,43,3.6028,58490928.6,5
SHELL,10,19,29485.3999,64.3852,0.21232,88,85,44,43,3.5956,54014649.01,5
SHELL,10,20,30991.8799,61.9476,0.15292,87,88,44,44,3.598,53551134.32,5
SHELL,10,21,31034.32,65.3029,0.0069078,86,87,44,44,3.6131,61517631.73,5
SHELL,10,22,31869.55,68.9331,0.11645,89,86,45,44,3.619,63331249.72,6
SHELL,10,23,30307.93,67.9901,0.34893,87,89,44,45,3.6139,57372480.77,6
SHELL,10,24,33094.3301,72.4014,0.025506,86,87,43,44,3.6274,56249930.11,6
SHELL,10,25,28862.21,73.7749,0.016709,92,86,46,43,3.6376,58537999.83,6
SHELL,10,26,27593.35,75.2514,0.30999,91,92,46,46,3.6243,60978421.45,7
SHELL,10,27,26881.18,77.406,0.038951,94,91,47,46,3.5889,55234038.75,7
SHELL,10,28,31252.58,74.387,0.29712,93,94,47,47,3.5468,49419270.48,7
SHELL,10,29,27698.24,74.5371,0.03981,92,93,46,47,3.5034,47079927.57,7
SHELL,10,30,28270.7399,72.6501,0.071112,92,92,46,46,3.4612,58994478.82,7
SHELL,10,31,27831.8101,74.0995,0.0096655,91,92,46,46,3.4483,64061272.56,8
SHELL,10,32,26873.5,71.8915,0.11314,91,91,46,46,3.4331,53130059.7,8
SHELL,10,33,30783.45,71.8146,0.070389,91,91,46,46,3.4041,53607957.56,8
SHELL,10,34,25490.53,72.9213,0.0044485,90,91,45,46,3.4016,59269432.69,8
SHELL,10,35,24968.99,79.0163,0.092514,88,90,44,45,3.4086,55122979.26,9
SHELL,10,36,26347.53,68.3174,0.032495,89,88,45,44,3.3867,50113793.18,9
SHELL,10,37,26189.63,61.8327,0.041646,89,89,45,45,3.332,50482052.06,9
SHELL,10,38,25641.52,64.6718,0.053535,96,89,48,45,3.2989,49056480.9,9
SHELL,10,39,27119.19,65.3517,0.19498,91,96,46,48,3.2833,65895762.01,10
SHELL,10,40,26211.63,58.9295,0.057929,91,91,46,46,3.2106,50791777.24,10
SHELL,10,41,24313.34,63.2224,0.19141,90,91,45,46,3.1195,47355591.03,10
SHELL,10,42,25860.32,53.3354,0.206,100,90,50,45,3.0507,49073930.89,10
SHELL,10,43,26209.7,53.585,0.036854,90,100,46,50,2.9946,54946270.97,10
SHELL,10,44,24653.9999,49.6655,0.045805,88,90,44,46,2.9385,54283147.72,11
SHELL,10,45,22828.45,45.8282,0.028336,86,88,43,44,2.8888,52345358.6,11
SHELL,10,46,24076.5,34.7233,0.19292,86,86,43,43,2.8292,59302549.18,11
SHELL,10,47,24992.65,43.33,0.2557,84,86,42,43,2.7656,71155437.58,11
SHELL,10,48,21718.9,42.3128,0.25024,87,84,44,42,2.7009,115816443,12
SHELL,10,49,27529.3699,34.5642,0.33678,85,87,43,44,2.5858,95699514.06,12
SHELL,10,50,21647.91,38.5063,0.022025,90,85,46,43,2.4426,110545404.8,12
SHELL,10,51,19059.72,43.9684,0.1396,87,90,44,46,2.301,67497543.99,12
SHELL,11,1,20860.54,29.2535,0.17336,82,81,41,41,3.2631,61492760.7,1
SHELL,11,2,24798.81,39.9116,0.091007,83,82,42,41,3.2574,57539409.47,1
SHELL,11,3,22767.0999,22.7919,0.038497,81,83,41,42,3.2404,54173417.13,1
SHELL,11,4,21368.85,26.6284,0.0071924,85,81,43,41,3.2417,62557438.97,1
SHELL,11,5,20253.77,31.199,0.29452,82,85,41,43,3.248,57741423.48,2
SHELL,11,6,23620.65,26.6391,0.23851,82,82,41,41,3.2816,58429948.63,2
SHELL,11,7,18615,34.8315,0.090611,79,82,40,41,3.3503,58527582.51,2
SHELL,11,8,20038.67,29.0512,0.0048307,84,79,43,40,3.4036,68292043.94,2
SHELL,11,9,23136.17,30.4253,0.0042279,83,84,42,43,3.4321,67214297.82,3
SHELL,11,10,21769.55,41.1924,0.043625,84,83,43,42,3.4652,55112365.96,3
SHELL,11,11,24359.97,39.4566,0.11771,82,84,41,43,3.4883,55204513.98,3
SHELL,11,12,23617.26,35.6102,0.30581,85,82,43,41,3.4991,56587827.29,3
SHELL,11,13,27133.5999,46.2576,0.16203,95,85,48,43,3.5253,66181801.73,4
SHELL,11,14,21851.04,52.0834,0.1177,94,95,47,48,3.5501,53044599.44,4
SHELL,11,15,22375.15,48.8026,0.11637,85,94,43,47,3.5921,55548326.56,4
SHELL,11,16,24816.65,52.2527,0.096936,85,85,43,43,3.6202,52812187.85,4
SHELL,11,17,22479.45,54.5211,0.63889,85,85,43,43,3.6246,68064917.82,4
SHELL,11,18,26684.16,59.4063,0.12334,85,85,43,43,3.6028,58490928.6,5
SHELL,11,19,22542.12,64.204,0.1875,88,85,44,43,3.5956,54014649.01,5
SHELL,11,20,26894.17,62.7052,0.12747,87,88,44,44,3.598,53551134.32,5
SHELL,11,21,24847.5399,65.0562,0.0069199,86,87,44,44,3.6131,61517631.73,5
SHELL,11,22,25712.26,68.9893,0.094897,89,86,45,44,3.619,63331249.72,6
SHELL,11,23,22338.14,69.1982,0.29354,87,89,44,45,3.6139,57372480.77,6
SHELL,11,24,23653.64,72.9174,0.0080264,86,87,43,44,3.6274,56249930.11,6
SHELL,11,25,29547.69,73.7201,0.024368,92,86,46,43,3.6376,58537999.83,6
SHELL,11,26,28597.2999,75.185,0.22254,91,92,46,46,3.6243,60978421.45,7
SHELL,11,27,24762.3699,77.2981,0.027539,94,91,47,46,3.5889,55234038.75,7
SHELL,11,28,24511.22,75.0718,0.28831,93,94,47,47,3.5468,49419270.48,7
SHELL,11,29,24498.2599,75.2403,0.014088,92,93,46,47,3.5034,47079927.57,7
SHELL,11,30,23198.21,73.7514,0.10562,92,92,46,46,3.4612,58994478.82,7
SHELL,11,31,28011.45,75.2015,0.0085384,91,92,46,46,3.4483,64061272.56,8
SHELL,11,32,32022,73.0826,0.59218,91,91,46,46,3.4331,53130059.7,8
SHELL,11,33,28065.96,72.0083,0.061073,91,91,46,46,3.4041,53607957.56,8
SHELL,11,34,26885.23,73.3732,0,90,91,45,46,3.4016,59269432.69,8
SHELL,11,35,24774.93,79.2164,0.075929,88,90,44,45,3.4086,55122979.26,9
SHELL,11,36,22589.41,68.3708,0.038902,89,88,45,44,3.3867,50113793.18,9
SHELL,11,37,22840.16,63.0826,0.051709,89,89,45,45,3.332,50482052.06,9
SHELL,11,38,21161.78,65.8018,0.096821,96,89,48,45,3.2989,49056480.9,9
SHELL,11,39,21525.0399,65.5409,0.12566,91,96,46,48,3.2833,65895762.01,10
SHELL,11,40,24795.59,60.0628,0.066416,91,91,46,46,3.2106,50791777.24,10
SHELL,11,41,25073.45,64.2337,0.15355,90,91,45,46,3.1195,47355591.03,10
SHELL,11,42,20489.87,54.4732,0.23512,100,90,50,45,3.0507,49073930.89,10
SHELL,11,43,21487.68,54.9554,0.090917,90,100,46,50,2.9946,54946270.97,10
SHELL,11,44,19395.67,50.5409,0.061751,88,90,44,46,2.9385,54283147.72,11
SHELL,11,45,19929.62,47.2089,0.029513,86,88,43,44,2.8888,52345358.6,11
SHELL,11,46,19379.56,36.73,0.20843,86,86,43,43,2.8292,59302549.18,11
SHELL,11,47,18093.21,44.8035,0.21951,84,86,42,43,2.7656,71155437.58,11
SHELL,11,48,18248.08,45.1701,0.28898,87,84,44,42,2.7009,115816443,12
SHELL,11,49,26192.3501,36.4228,0.40477,85,87,43,44,2.5858,95699514.06,12
SHELL,11,50,19584.53,39.7465,0.037911,90,85,46,43,2.4426,110545404.8,12
SHELL,11,51,17553.99,44.9637,0.16229,87,90,44,46,2.301,67497543.99,12
SHELL,12,1,2340.42,23.1491,0.14919,82,81,41,41,3.2631,61492760.7,1
SHELL,12,2,2343.74,34.4969,0.066584,83,82,42,41,3.2574,57539409.47,1
SHELL,12,3,3149.83,13.9979,0.006087,81,83,41,42,3.2404,54173417.13,1
SHELL,12,4,2890.98,18.6998,0.0039545,85,81,43,41,3.2417,62557438.97,1
SHELL,12,5,1702.83,20.5362,0.1146,82,85,41,43,3.248,57741423.48,2
SHELL,12,6,2545.47,17.0269,0.15161,82,82,41,41,3.2816,58429948.63,2
SHELL,12,7,2742.14,25.5093,0.11441,79,82,40,41,3.3503,58527582.51,2
SHELL,12,8,2932.64,19.265,0.00089027,84,79,43,40,3.4036,68292043.94,2
SHELL,12,9,2674.25,18.1118,0.00016563,83,84,42,43,3.4321,67214297.82,3
SHELL,12,10,2968.93,30.6625,0.07619,84,83,43,42,3.4652,55112365.96,3
SHELL,12,11,2887.9,29.3851,0.054845,82,84,41,43,3.4883,55204513.98,3
SHELL,12,12,3786.18,29.2609,0.14195,85,82,43,41,3.4991,56587827.29,3
SHELL,12,13,2844.34,41.0352,0.098054,95,85,48,43,3.5253,66181801.73,4
SHELL,12,14,2572.61,46.853,0.040331,94,95,47,48,3.5501,53044599.44,4
SHELL,12,15,2653.95,47.8571,0.14534,85,94,43,47,3.5921,55548326.56,4
SHELL,12,16,3008.83,50.3354,0.093458,85,85,43,43,3.6202,52812187.85,4
SHELL,12,17,3312.43,50.795,0.19199,85,85,43,43,3.6246,68064917.82,4
SHELL,12,18,3115.34,56.1511,0.05648,85,85,43,43,3.6028,58490928.6,5
SHELL,12,19,3031.84,63.3996,0.17292,88,85,44,43,3.5956,54014649.01,5
SHELL,12,20,3584.8,58.3892,0.066211,87,88,44,44,3.598,53551134.32,5
SHELL,12,21,2771.44,62.3975,0.03501,86,87,44,44,3.6131,61517631.73,5
SHELL,12,22,3212.01,66.5569,0.10327,89,86,45,44,3.619,63331249.72,6
SHELL,12,23,2607.86,66.2981,0.21754,87,89,44,45,3.6139,57372480.77,6
SHELL,12,24,3334.8,67.4244,0.04971,86,87,43,44,3.6274,56249930.11,6
SHELL,12,25,3400.02,70.5031,0.18064,92,86,46,43,3.6376,58537999.83,6
SHELL,12,26,2875.35,74.234,0.22706,91,92,46,46,3.6243,60978421.45,7
SHELL,12,27,3641.43,72.1201,0.14101,94,91,47,46,3.5889,55234038.75,7
SHELL,12,28,3684.02,70.7122,0.14002,93,94,47,47,3.5468,49419270.48,7
SHELL,12,29,3009.35,71.5321,0.049607,92,93,46,47,3.5034,47079927.57,7
SHELL,12,30,2950.36,69.2816,0.28269,92,92,46,46,3.4612,58994478.82,7
SHELL,12,31,2787.96,69.6128,0.073872,91,92,46,46,3.4483,64061272.56,8
SHELL,12,32,3066.41,66.7702,0.10534,91,91,46,46,3.4331,53130059.7,8
SHELL,12,33,2955.27,67.1201,0.082215,91,91,46,46,3.4041,53607957.56,8
SHELL,12,34,3029.37,68.5528,0.00039337,90,91,45,46,3.4016,59269432.69,8
SHELL,12,35,2795.05,74.1284,0.085569,88,90,44,45,3.4086,55122979.26,9
SHELL,12,36,2617.87,61.6584,0.047184,89,88,45,44,3.3867,50113793.18,9
SHELL,12,37,2669.4,55.1698,0.027143,89,89,45,45,3.332,50482052.06,9
SHELL,12,38,2381.66,60.2298,0.0036853,96,89,48,45,3.2989,49056480.9,9
SHELL,12,39,2739,62.1159,0.073085,91,96,46,48,3.2833,65895762.01,10
SHELL,12,40,2575.72,53.9027,0.059296,91,91,46,46,3.2106,50791777.24,10
SHELL,12,41,2608.37,59.5383,0.14159,90,91,45,46,3.1195,47355591.03,10
SHELL,12,42,2249.71,47.5362,0.21433,100,90,50,45,3.0507,49073930.89,10
SHELL,12,43,2343.17,47.7205,0.039027,90,100,46,50,2.9946,54946270.97,10
SHELL,12,44,1896.62,44.2091,0.030269,88,90,44,46,2.9385,54283147.72,11
SHELL,12,45,1819.61,39.9938,0.014928,86,88,43,44,2.8888,52345358.6,11
SHELL,12,46,2101.24,29.9441,0.099317,86,86,43,43,2.8292,59302549.18,11
SHELL,12,47,2412,37.2298,0.14638,84,86,42,43,2.7656,71155437.58,11
SHELL,12,48,1820.82,33.94,0.13841,87,84,44,42,2.7009,115816443,12
SHELL,12,49,2460.96,28.795,0.22656,85,87,43,44,2.5858,95699514.06,12
SHELL,12,50,1564.98,33.3002,0.030704,90,85,46,43,2.4426,110545404.8,12
SHELL,12,51,2009.66,37.9151,0.097992,87,90,44,46,2.301,67497543.99,12
SHELL,13,6,55,15.6585,0.076132,82,82,41,41,3.2816,58429948.63,2
SHELL,13,8,43.68,16.4077,0.017003,84,79,43,40,3.4036,68292043.94,2
SHELL,13,10,30,28.1446,0.07892,84,83,43,42,3.4652,55112365.96,3
SHELL,13,15,30,46.8885,0.13763,85,94,43,47,3.5921,55548326.56,4
SHELL,13,21,202.7,62.7474,0.015871,86,87,44,44,3.6131,61517631.73,5
SHELL,13,24,53.07,65.3031,0.064024,86,87,43,44,3.6274,56249930.11,6
SHELL,13,25,106.14,69.8014,0.20681,92,86,46,43,3.6376,58537999.83,6
SHELL,13,30,145.4,66.7334,0.27831,92,92,46,46,3.4612,58994478.82,7
SHELL,13,43,84.07,47.9512,0.079268,90,100,46,50,2.9946,54946270.97,10
SHELL,14,5,34.8,17.557,0.081835,82,85,41,43,3.248,57741423.48,2
SHELL,14,6,8.1,15.6763,0.026422,82,82,41,41,3.2816,58429948.63,2
SHELL,14,7,20,28.7877,0.15189,79,82,40,41,3.3503,58527582.51,2
SHELL,14,9,35.16,16.7077,0.014443,83,84,42,43,3.4321,67214297.82,3
SHELL,14,10,55.17,30.9463,0.11714,84,83,43,42,3.4652,55112365.96,3
SHELL,14,12,2584.3,28.7995,0.1048,85,82,43,41,3.4991,56587827.29,3
SHELL,14,14,108,44.6763,0.14028,94,95,47,48,3.5501,53044599.44,4
SHELL,14,15,17.41,47.3709,0.090891,85,94,43,47,3.5921,55548326.56,4
SHELL,14,18,687.14,56.1009,0.035007,85,85,43,43,3.6028,58490928.6,5
SHELL,14,19,66.86,61.7995,0.32139,88,85,44,43,3.5956,54014649.01,5
SHELL,14,27,43.5,69.1678,0.18532,94,91,47,46,3.5889,55234038.75,7
SHELL,14,36,37.5,61.5426,0.065334,89,88,45,44,3.3867,50113793.18,9
SHELL,14,44,65,43.4325,0.093932,88,90,44,46,2.9385,54283147.72,11
SHELL,14,47,4.28,37.6881,0.047523,84,86,42,43,2.7656,71155437.58,11
SHELL,15,1,2320.08,25.2018,0.10239,82,81,41,41,3.2631,61492760.7,1
SHELL,15,2,1867.57,32.2165,0.062386,83,82,42,41,3.2574,57539409.47,1
SHELL,15,3,2222.85,15.408,0.020265,81,83,41,42,3.2404,54173417.13,1
SHELL,15,4,1865.77,19.9588,0.0037997,85,81,43,41,3.2417,62557438.97,1
SHELL,15,5,1605.71,23.3623,0.14311,82,85,41,43,3.248,57741423.48,2
SHELL,15,6,1987.82,20.2459,0.059278,82,82,41,41,3.2816,58429948.63,2
SHELL,15,7,1933.15,34.62,0.09327,79,82,40,41,3.3503,58527582.51,2
SHELL,15,8,1667.99,23.2754,0.0032548,84,79,43,40,3.4036,68292043.94,2
SHELL,15,9,2421.68,27.0692,0.027835,83,84,42,43,3.4321,67214297.82,3
SHELL,15,10,1876.56,38.162,0.10673,84,83,43,42,3.4652,55112365.96,3
SHELL,15,11,2795.17,37.3976,0.027231,82,84,41,43,3.4883,55204513.98,3
SHELL,15,12,2549.14,33.5007,0.098041,85,82,43,41,3.4991,56587827.29,3
SHELL,15,13,2680.11,48.595,0.17997,95,85,48,43,3.5253,66181801.73,4
SHELL,15,14,2093.69,50.5214,0.068733,94,95,47,48,3.5501,53044599.44,4
SHELL,15,15,3392.78,53.5965,0.040074,85,94,43,47,3.5921,55548326.56,4
SHELL,15,16,3039.95,53.567,0.065714,85,85,43,43,3.6202,52812187.85,4
SHELL,15,17,2556.01,52.3166,0.20359,85,85,43,43,3.6246,68064917.82,4
SHELL,15,18,2825.94,60.2459,0.061635,85,85,43,43,3.6028,58490928.6,5
SHELL,15,19,3225.63,62.7688,0.31448,88,85,44,43,3.5956,54014649.01,5
SHELL,15,20,3129.72,59.6348,0.019057,87,88,44,44,3.598,53551134.32,5
SHELL,15,21,3217.89,68.0029,0.16052,86,87,44,44,3.6131,61517631.73,5
SHELL,15,22,2760.14,67.1635,0.08408,89,86,45,44,3.619,63331249.72,6
SHELL,15,23,1917.36,67.6672,0.24178,87,89,44,45,3.6139,57372480.77,6
SHELL,15,24,3246.47,71.5493,0.19349,86,87,43,44,3.6274,56249930.11,6
SHELL,15,25,2207.31,73.4315,0.11056,92,86,46,43,3.6376,58537999.83,6
SHELL,15,26,3006.17,73.3814,0.029087,91,92,46,46,3.6243,60978421.45,7
SHELL,15,27,3388.35,72.8159,0.052872,94,91,47,46,3.5889,55234038.75,7
SHELL,15,28,2881.38,68.1635,0.23049,93,94,47,47,3.5468,49419270.48,7
SHELL,15,29,3762.15,71.2784,0.089588,92,93,46,47,3.5034,47079927.57,7
SHELL,15,30,2743.83,66.3829,0.13127,92,92,46,46,3.4612,58994478.82,7
SHELL,15,31,2329.36,68.6259,0.16705,91,92,46,46,3.4483,64061272.56,8
SHELL,15,32,2712.77,65.4845,0.18539,91,91,46,46,3.4331,53130059.7,8
SHELL,15,33,3003.81,72.2474,0.17492,91,91,46,46,3.4041,53607957.56,8
SHELL,15,34,2755.97,69.2283,0.023284,90,91,45,46,3.4016,59269432.69,8
SHELL,15,35,3041.6,73.0339,0.17177,88,90,44,45,3.4086,55122979.26,9
SHELL,15,36,2271.49,63.5155,0.029779,89,88,45,44,3.3867,50113793.18,9
SHELL,15,37,1975.87,58.651,0.013918,89,89,45,45,3.332,50482052.06,9
SHELL,15,38,2017.98,60.4006,0.013166,96,89,48,45,3.2989,49056480.9,9
SHELL,15,39,3068.61,61.5464,0.086465,91,96,46,48,3.2833,65895762.01,10
SHELL,15,40,2857.9,52.6848,0.072268,91,91,46,46,3.2106,50791777.24,10
SHELL,15,41,1610.34,58.6554,0.16108,90,91,45,46,3.1195,47355591.03,10
SHELL,15,42,2237.93,48.8689,0.032666,100,90,50,45,3.0507,49073930.89,10
SHELL,15,43,2148.58,49.5641,0.038895,90,100,46,50,2.9946,54946270.97,10
SHELL,15,44,2086.87,44.4507,0.10205,88,90,44,46,2.9385,54283147.72,11
SHELL,15,45,2460.88,41.1694,0.0091605,86,88,43,44,2.8888,52345358.6,11
SHELL,15,46,1964.76,26.4256,0.068586,86,86,43,43,2.8292,59302549.18,11
SHELL,15,47,2368.68,38.8866,0.059455,84,86,42,43,2.7656,71155437.58,11
SHELL,15,48,2339.83,39.218,0.21041,87,84,44,42,2.7009,115816443,12
SHELL,15,49,1630.65,31.0074,0.0010309,85,87,43,44,2.5858,95699514.06,12
SHELL,15,50,1660.81,32.2445,0.047982,90,85,46,43,2.4426,110545404.8,12
SHELL,15,51,2316.92,40.5184,0.067261,87,90,44,46,2.301,67497543.99,12
SHELL,16,1,701.38,22.4213,0.12174,82,81,41,41,3.2631,61492760.7,1
SHELL,16,2,557,31.3099,0.052131,83,82,42,41,3.2574,57539409.47,1
SHELL,16,3,704.35,13.8644,0.018039,81,83,41,42,3.2404,54173417.13,1
SHELL,16,4,649.23,17.9443,0.036053,85,81,43,41,3.2417,62557438.97,1
SHELL,16,5,522.52,19.3002,0.09368,82,85,41,43,3.248,57741423.48,2
SHELL,16,6,800.68,15.6005,0.048644,82,82,41,41,3.2816,58429948.63,2
SHELL,16,7,553.6,30.0993,0.10666,79,82,40,41,3.3503,58527582.51,2
SHELL,16,8,767.92,19.1985,0.01661,84,79,43,40,3.4036,68292043.94,2
SHELL,16,9,736.94,20.8547,0.018789,83,84,42,43,3.4321,67214297.82,3
SHELL,16,10,606.04,33.799,0.099249,84,83,43,42,3.4652,55112365.96,3
SHELL,16,11,858.52,33.2833,0.040726,82,84,41,43,3.4883,55204513.98,3
SHELL,16,12,661.53,29.1211,0.13412,85,82,43,41,3.4991,56587827.29,3
